m,order,mean,std,sem,count,minimum,maximum
12412,1.0,2.288309631598273,0.0030564028825595967,0.00021612032042960018,200,2.2800861021282954,2.297297824434282
12412,2.0,0.7847329064064801,0.0010908238871441375,7.713289676798888e-05,200,0.7816291528875204,0.7878011957184154
12412,inf,0.3934849672024576,0.0005486993367641884,3.8798902185851874e-05,200,0.39192849497173826,0.39501465137999386
12578,1.0,2.208530989626218,0.0035972361546709603,0.0002543630078497256,200,2.199570413226728,2.2170621301449924
12578,2.0,0.7473392964471938,0.0012309007056288946,8.703782359174977e-05,200,0.7437589661428889,0.7502054361641165
12578,inf,0.37467020031519366,0.0006166758407980601,4.360556688222241e-05,200,0.37286677183156897,0.3761049680554853
12743,1.0,2.1284949823207513,0.0030783749561057233,0.00021767398064971975,200,2.1196561945776646,2.1359806210721364
12743,2.0,0.7106526719262726,0.0011620310525691515,8.216800372209885e-05,200,0.7074584923237732,0.713358474274571
12743,inf,0.3562190812791162,0.0005839454063418831,4.129117566670795e-05,200,0.35461168746269156,0.35759295436898475
12909,1.0,2.046902386173091,0.0032259082407021596,0.00022810615924860625,200,2.0390837904141885,2.057235638258018
12909,2.0,0.6742072152222894,0.00107323618949089,7.588925874038188e-05,200,0.671189170117577,0.6768192487356399
12909,inf,0.3378976307349906,0.0005385273724585791,3.8079635692003485e-05,200,0.33637576822090626,0.3391988702905576
13074,1.0,1.965191543311947,0.003115647266271103,0.00022030953097656257,200,1.9547812191769787,1.9725716800901103
13074,2.0,0.6384840649871326,0.0010499838763425625,7.424507190983633e-05,200,0.6352455726827995,0.640726189601213
13074,inf,0.3199454356618506,0.0005263849500337472,3.722103676834046e-05,200,0.3183299889739149,0.3210651955848695
13240,1.0,1.8823074108458946,0.0027091615484523004,0.0001915666502240469,200,1.8741883101463876,1.8892987888800956
13240,2.0,0.6029844442357633,0.0008437951278085391,5.966532568055875e-05,200,0.6005586700006416,0.6052934803905888
13240,inf,0.30211143965351717,0.00042293149068322217,2.9905772503944154e-05,200,0.30090248109860096,0.30326907040203754
13405,1.0,1.7985842602439266,0.002897936626641869,0.00020491506401473336,200,1.790774354407592,1.807647197166511
13405,2.0,0.5680977372713987,0.000845037175391109,5.9753151707377904e-05,200,0.565961615250576,0.5702580030532658
13405,inf,0.2845928449878614,0.0004230012698538506,2.9910706636417844e-05,200,0.28352789376379484,0.2856735896444643
