m,sample,entropy_multiple_states,entropy_multiple_partitions
8025,51,4.15112908981675,4.143679772544358
8025,52,4.1504839720725775,4.148970024045746
8025,53,4.15083757237116,4.147014541577919
8025,54,4.144678171075797,4.151412255365206
8025,55,4.153607139863776,4.146782494029235
8025,56,4.1510590180930516,4.162095155489926
8025,57,4.1496117932744845,4.1442467097028075
8025,58,4.141596538452154,4.152430712870324
8025,59,4.152575084878227,4.150416478112347
8025,60,4.1520862493454676,4.149247259486187
8025,61,4.138427918024084,4.140149711393426
8025,62,4.148702067403735,4.151962481925224
8025,63,4.150238612036853,4.15869824206203
8025,64,4.133185040522887,4.152430712870324
8025,65,4.153152496102974,4.149453015136496
8025,66,4.146258670207405,4.144676895898791
8025,67,4.158931434073946,4.153119904895702
8025,68,4.14035878984251,4.1578001863822625
8025,69,4.150440414914181,4.150317424790971
8025,70,4.148130872106406,4.148394870442564
8025,71,4.153106997879014,4.155577687937196
8025,72,4.153713410359227,4.143376041432053
8025,73,4.150487882697267,4.156925107162111
8025,74,4.152968425252253,4.15602297330328
8025,75,4.1460561362797534,4.145292689730314
8025,76,4.15211051198451,4.1535245310137805
8025,77,4.146143556658093,4.147598295912251
8025,78,4.139352227929538,4.151777987998336
8025,79,4.153770133809978,4.1475303215017325
8025,80,4.152394345113322,4.155503490287219
8025,81,4.147226440558552,4.15040773330819
8025,82,4.151968654658463,4.148101935073832
8025,83,4.154154175687161,4.158464596840301
8025,84,4.152615374542921,4.142349812146679
8025,85,4.146907915069807,4.143232179861075
8025,86,4.153509588199065,4.157008626790005
8025,87,4.153705733588436,4.144174132988542
8025,88,4.146278128180062,4.135295990069482
8025,89,4.147053238566492,4.143780868404063
8025,90,4.148027962479255,4.151742855201878
8025,91,4.143598986198969,4.147934085704557
8025,92,4.146421830913526,4.153059257979598
8025,93,4.1498678257081165,4.147806520273763
8025,94,4.145355272866081,4.142823964778341
8025,95,4.149755549122735,4.143541019652762
8025,96,4.154046874087583,4.142823964778341
8025,97,4.142673201577511,4.149472648953835
8025,98,4.142600729033157,4.149503055842696
8025,99,4.141056744683946,4.149072521268565
8360,0,4.025325631152846,4.029440553528986
8360,1,4.021691862547227,4.01849026011407
8360,2,4.0267290947722545,4.0251025251063055
8360,3,4.010381294937712,4.022707278998947
8360,4,4.024536673036389,4.0311933208124
8360,5,4.0305362202985835,4.017882134703012
8360,6,4.0230446625331915,4.021550023584507
8360,7,4.032342693311674,4.022289374466211
8360,8,4.02938808626082,4.022472029766999
8360,9,4.028380177818411,4.018640616841481
8360,10,4.006365175640906,4.0150770607932
8360,11,4.017703232015413,4.021571847702324
8360,12,4.015547418412469,4.020521722996361
8360,13,4.021381383900099,4.0207039171187375
8360,14,4.011114132069729,4.026623653470751
8360,15,4.026499424227255,4.015131560409492
8360,16,4.019320623109326,4.021274631378584
8360,17,4.023282452339919,4.019861670768874
8360,18,4.025027258766785,4.027881372978866
8360,19,4.018755289639382,4.011515646638063
8360,20,4.029948066438215,4.025647934774052
8360,21,4.020310115117817,4.032037726297545
8360,22,4.013814001522617,4.025496101712566
8360,23,4.019443217943772,4.024783371354074
8360,24,4.030613878500606,4.025075843650244
8360,25,4.017880498023659,4.0232114213160255
8360,26,4.019002989363631,4.017894995692462
8360,27,4.025000612864214,4.0216348484947115
8360,28,4.0200357927598285,4.016146437384731
8360,29,4.018386082683715,4.019811241792486
8360,30,4.022936513158541,4.027352931829515
8360,31,4.016582859250624,4.017380244217699
8360,32,4.0147453335591905,4.010082059959759
8360,33,4.0263788370077105,4.01745124049983
8360,34,4.020669982653984,4.017826220887385
8360,35,4.017725455115971,4.018841119861675
8360,36,4.020830144037306,4.025406168355635
8360,37,4.031708214886668,4.015503327446674
8360,38,4.018360743897599,4.029051644617975
8360,39,4.024290731587245,4.024450368232898
8360,40,4.020490039419342,4.026232347034188
8360,41,4.035419067784627,4.023139710631401
8360,42,4.0237202691375025,4.010082059959759
8360,43,4.02801269257539,4.026132189524598
8360,44,4.019861823477532,4.0277327780601375
8360,45,4.0124129212698465,4.0227903948779495
8360,46,4.027144919945792,4.02092010855304
8360,47,4.018767606722678,4.026152538378471
8360,48,4.0269368352354,4.026370299224859
8360,49,4.014149980316882,4.025957979373902
8360,50,4.0125842109002345,4.026667137403562
8360,51,4.017880791092669,4.0286429233707794
8360,52,4.020819045899289,4.0251025251063055
8360,53,4.017121383585511,4.029236049449026
8360,54,4.020167290462171,4.031370203432996
8360,55,4.024477449834077,4.024621539081318
8360,56,4.0191204486999075,4.017913521506721
8360,57,4.0292539122518605,4.017516885368379
8360,58,4.013317063450073,4.024617737924322
8360,59,4.016310145540157,4.017311484620435
8360,60,4.021784219067707,4.029840554167511
8360,61,4.028776439924792,4.018636936947793
8360,62,4.023946090632346,4.023466178744214
8360,63,4.014566280995421,4.015896656810955
8360,64,4.015388567876975,4.027115600271959
8360,65,4.018556354021224,4.026176617789
8360,66,4.0266989716455805,4.0277218749364865
8360,67,4.028660042676053,4.018813838263327
8360,68,4.028864119241715,4.021550023584507
8360,69,4.025246576715972,4.027031946245248
8360,70,4.036565289952999,4.0232114213160255
8360,71,4.018182264822977,4.01780678273912
8360,72,4.018673356757479,4.0210999016061875
8360,73,4.023311910781673,4.02041559881191
8360,74,4.019535211532065,4.024440399426928
8360,75,4.0194090803801705,4.02041559881191
8360,76,4.0195635484953876,4.022244783447752
8360,77,4.01890733968355,4.020075480932711
8360,78,4.021292452651062,4.016601700048296
8360,79,4.0197965625937115,4.020166306147132
8360,80,4.026460677942794,4.029335255166514
8360,81,4.0189580364809405,4.033199313875685
8360,82,4.017871666923286,4.019753846987201
8360,83,4.017646078765157,4.026438804866205
8360,84,4.02116688971382,4.021024751567241
8360,85,4.02464895337645,4.017263083317435
8360,86,4.01745144874438,4.013179701388924
8360,87,4.022377518044958,4.021546810660605
8360,88,4.026959792013897,4.018127099023643
8360,89,4.023352983134199,4.021541131642575
8360,90,4.032064935084826,4.017892923269868
8360,91,4.010523481633586,4.02000034999479
8360,92,4.020528255419553,4.031813477229875
8360,93,4.0258128445123935,4.016457646960318
8360,94,4.0244716171093495,4.021454936536571
8360,95,4.026966795519089,4.028601336043001
8360,96,4.020411648379638,4.021454936536571
8360,97,4.0177694946792855,4.031565767284237
8360,98,4.028110150130168,4.010542612638117
8360,99,4.021195567924607,4.024044051479893
8694,0,3.8852923870015283,3.902668757267561
8694,1,3.889516708061237,3.903093747286791
8694,2,3.8941845551505128,3.89029952688958
8694,3,3.8851209944231613,3.8998079253528957
8694,4,3.892767878248114,3.8965169401983584
8694,5,3.8858489706174777,3.8965254597969636
8694,6,3.8874906786905274,3.8899385981795254
8694,7,3.8983727445061813,3.8945025311386052
8694,8,3.890496895571012,3.901353374726329
8694,9,3.891254762353078,3.893824240928325
8694,10,3.8870606891857227,3.900884648088008
8694,11,3.901445459062646,3.896103919002435
8694,12,3.8868759982471923,3.883231319418524
8694,13,3.890339016654429,3.8997741321157537
8694,14,3.8944917680127715,3.9045617349424804
8694,15,3.896035440670694,3.9072862985407633
8694,16,3.896703934853162,3.8969163697806346
8694,17,3.8864877633667376,3.8862129945885417
8694,18,3.8897335156044552,3.899473521580542
8694,19,3.890092657361109,3.899592986543378
8694,20,3.8960548715796595,3.895200393362404
8694,21,3.8873858362119065,3.8977751698850733
8694,22,3.8884170231670057,3.900644796465487
8694,23,3.897586153110288,3.8981992458786494
8694,24,3.896541743942648,3.895385425540378
8694,25,3.8856012028148657,3.896861889045954
8694,26,3.8969882077375213,3.899268177302181
8694,27,3.8960195471962797,3.909876757116035
8694,28,3.8963600512994256,3.8922691013890636
8694,29,3.8994838705901476,3.898858113854365
8694,30,3.886775934183999,3.9063357005058945
8694,31,3.880452835005868,3.900569979940059
8694,32,3.8950902155617304,3.8920650711346174
8694,33,3.8954745727918603,3.8925002518011573
8694,34,3.894160585281085,3.886531282135675
8694,35,3.9049408393902314,3.8928780181883735
8694,36,3.889072585747465,3.8990001246754042
8694,37,3.8914409303976742,3.893824240928325
8694,38,3.890288168202226,3.9054040215052206
8694,39,3.8886849561242993,3.901478740699073
8694,40,3.897022322943177,3.89468949984365
8694,41,3.8839224179715552,3.8960645920571415
8694,42,3.8928047165073734,3.896082821833075
8694,43,3.895095252040719,3.8953171541192706
8694,44,3.8914502394520425,3.892767826954275
8694,45,3.902200727924789,3.8924062288418777
8694,46,3.8962824221069514,3.893262780033568
8694,47,3.8923203990844026,3.8988480909055325
8694,48,3.893705321449029,3.891491619433802
8694,49,3.887964249492276,3.899450327515265
8694,50,3.8980622560498106,3.8928060663203534
8694,51,3.8971899417777895,3.8975094427320895
8694,52,3.886893721596407,3.8989990739130405
8694,53,3.8949891461350603,3.8828338781730465
8694,54,3.8919702999866366,3.8852534313540654
8694,55,3.8937688382665256,3.891379040133468
8694,56,3.8947872020365764,3.901172736716877
8694,57,3.8954070556691636,3.8999251210331107
8694,58,3.895798532382532,3.901492445692705
8694,59,3.8992488099561338,3.8937454000876475
8694,60,3.900818725229133,3.896646999107301
8694,61,3.8828885963381183,3.8923212830708467
8694,62,3.8883259554887832,3.887403368211364
8694,63,3.889936455390385,3.8982394596448846
8694,64,3.908343189453571,3.90270445864183
8694,65,3.884227556413267,3.890597393138288
8694,66,3.89434191762463,3.893513756135515
8694,67,3.902069992824994,3.8856092887200946
8694,68,3.900761710094971,3.893987809015053
8694,69,3.892803144499256,3.8941088785853495
8694,70,3.880368768000476,3.8964832255533817
8694,71,3.8957594173340673,3.8902341345520965
8694,72,3.889114782332791,3.895742739136603
8694,73,3.89929804425812,3.899158227325894
8694,74,3.8894340133910696,3.8867674311938942
8694,75,3.897697306550992,3.895904444171877
8694,76,3.893141543618969,3.9018303754156407
8694,77,3.896482873805381,3.8977751698850733
8694,78,3.8995214314835933,3.886412927574307
8694,79,3.883421441836163,3.900039578345548
8694,80,3.885880349504926,3.897345402019589
8694,81,3.8942945841072203,3.8921880629121492
8694,82,3.9033337645973503,3.8962025042074444
8694,83,3.905961352906563,3.8866025384285696
8694,84,3.898243891021707,3.897951805487099
8694,85,3.898969966126878,3.89802936527617
8694,86,3.8887023797679765,3.89353765535059
8694,87,3.9004672372139235,3.89694374647342
8694,88,3.888637909264461,3.8917242359252247
8694,89,3.909981854982257,3.89341065597269
8694,90,3.899171832577163,3.8947709862099646
8694,91,3.8952176383256227,3.895413121859467
8694,92,3.888271486188233,3.8952753952063333
8694,93,3.8989506933825178,3.9083424945287732
8694,94,3.9010564640531618,3.9024980047266697
8694,95,3.8938936759851615,3.9028379665856257
8694,96,3.8964772305393183,3.9052338384420233
8694,97,3.8918780982424033,3.898312129358276
8694,98,3.889196878369264,3.8934301209129365
8694,99,3.8977155596107496,3.894067037260873
9028,0,3.7684765269586253,3.7607284924078974
9028,1,3.762412955882434,3.7657689829952257
9028,2,3.748138860363402,3.7599867383821683
9028,3,3.7630809862749386,3.7673975149002277
9028,4,3.754139589568481,3.7686063732788826
9028,5,3.76788821237975,3.7691869360567165
9028,6,3.758624566122765,3.763588619453973
9028,7,3.7615751582986516,3.7698695655811947
9028,8,3.75711355641527,3.7605857249964907
9028,9,3.7655889648208047,3.7663208768516814
9028,10,3.7683899878478115,3.7626812056139936
9028,11,3.7646084030883333,3.7638605750645002
9028,12,3.753991306456088,3.764809465290284
9028,13,3.7579916264523687,3.7644521540700158
9028,14,3.7609037318885736,3.761109365970857
9028,15,3.7661037597554174,3.76667678861063
9028,16,3.758086857591861,3.7557792315945546
9028,17,3.768538914665369,3.769478433002294
9028,18,3.7652984905071243,3.7629203806548213
9028,19,3.763559964315808,3.7670127310379535
9028,20,3.7578777380498334,3.770838827480628
9028,21,3.765944435425938,3.7539577311375254
9028,22,3.7663995721508137,3.768359401511797
9028,23,3.7648399421901404,3.754431906075483
9028,24,3.765391651551532,3.7695108161338235
9028,25,3.7661901862825427,3.7660064846195325
9028,26,3.75489778651719,3.766070885616714
9028,27,3.7580704622185443,3.7600219489176205
9028,28,3.764419841509845,3.765423091668328
9028,29,3.7565725887477806,3.771526282360132
9028,30,3.754725310197445,3.7615360431529004
9028,31,3.7622149634713127,3.769056988328194
9028,32,3.7595532915345005,3.759088648229025
9028,33,3.7691755166745073,3.7683670196184225
9028,34,3.768119252219831,3.7537694920127826
9028,35,3.7662131493013096,3.7599602608473077
9028,36,3.7617737960081357,3.7679165747749748
9028,37,3.7573789401060234,3.765687443793899
9028,38,3.758069223076911,3.7562247506974953
9028,39,3.758217941899005,3.768583769323052
9028,40,3.762072468373501,3.7605544034332947
9028,41,3.7555339760903697,3.7700900865290197
9028,42,3.7605184543144214,3.774867494100749
9028,43,3.7516403796559663,3.771951747875468
9028,44,3.745668265551863,3.771137792127463
9028,45,3.75860697613359,3.765547290639416
9028,46,3.7544030834901,3.7591671788907153
9028,47,3.762635425804954,3.757324015404647
9028,48,3.7600910540293833,3.7712372188660495
9028,49,3.7674632026020167,3.7586696919346148
9028,50,3.7597052844765124,3.7602410952671836
9028,51,3.7624067604566154,3.7599809876330266
9028,52,3.76179257295253,3.7626812056139936
9028,53,3.7546632721407542,3.7663012037361794
9028,54,3.7688998250736683,3.7591692099841563
9028,55,3.760299595482275,3.7639915612838566
9028,56,3.7572925656121643,3.7569730808987547
9028,57,3.7646613220251925,3.7599272463147146
9028,58,3.7684931636969905,3.765414383343971
9028,59,3.756939945747241,3.7694403113426422
9028,60,3.759761078695953,3.764118663179444
9028,61,3.7607576768876205,3.7715705892525997
9028,62,3.761231347664728,3.755144706579238
9028,63,3.7574756612224394,3.7610246381171004
9028,64,3.7579362011560202,3.766479261276281
9028,65,3.7641628501860986,3.770727521997003
9028,66,3.7670245486915537,3.766696721715068
9028,67,3.7538668751070987,3.7649609888153783
9028,68,3.7505201632513856,3.76663999745099
9028,69,3.7685478808840664,3.7655761078806456
9028,70,3.763947528932663,3.7623802091641982
9028,71,3.7647503379291956,3.7622123454788303
9028,72,3.7597409214769644,3.76283490961749
9028,73,3.765580508497432,3.769583281868403
9028,74,3.7608943014258274,3.767335951534836
9028,75,3.7691629885129245,3.759329550233573
9028,76,3.7708261036880715,3.7617870648935927
9028,77,3.7670033170561745,3.7715705892525997
9028,78,3.763855714647539,3.7634275559703863
9028,79,3.7665967285822255,3.7539659518860637
9028,80,3.762896064611981,3.7605640797193707
9028,81,3.764900513204378,3.7700898524549595
9028,82,3.760145491324594,3.7710718906493286
9028,83,3.758886463906045,3.760345630341498
9028,84,3.7742819703843655,3.754933923618931
9028,85,3.7600299733922915,3.7534773749914074
9028,86,3.7698211895987344,3.7607680520902553
9028,87,3.758722966001095,3.767334442907988
9028,88,3.768430280930237,3.7687945855300344
9028,89,3.756685452246881,3.763719853985482
9028,90,3.755212050438515,3.7724102157181036
9028,91,3.753470855667363,3.769739471529556
9028,92,3.7655869824487924,3.7578244372399476
9028,93,3.7691917297868462,3.76454380810846
9028,94,3.7576219183891313,3.764538169940881
9028,95,3.7635908950194636,3.7641477122380738
9028,96,3.759110341482591,3.7654048454378906
9028,97,3.7585474813896247,3.7650866233498776
9028,98,3.7657030944798833,3.7525549376512823
9028,99,3.7735069266304992,3.7500605657651516
9363,0,3.6278821784291155,3.6294186788784484
9363,1,3.6305179028244017,3.6345308201037967
9363,2,3.6317697678539993,3.6296868900640376
9363,3,3.6150012770629583,3.623595297219226
9363,4,3.625122677458017,3.625796670931375
9363,5,3.626176955737876,3.6234672286972573
9363,6,3.6327576476248544,3.630445721943789
9363,7,3.6305013822863925,3.630236416885934
9363,8,3.6374878105211415,3.6269507932773477
9363,9,3.628690508829992,3.6275354110560176
9363,10,3.6320686100706006,3.622618282709431
9363,11,3.6200398153299163,3.629330539230859
9363,12,3.6300544729618607,3.6291831057683064
9363,13,3.63081163539268,3.62418494973492
9363,14,3.632842739844367,3.6371417563073356
9363,15,3.6251291488496613,3.621731028786564
9363,16,3.6237948567035305,3.6321542802785323
9363,17,3.6271894709417123,3.629993716948433
9363,18,3.6333826877471798,3.628189057957573
9363,19,3.6301447464451844,3.635021401660362
9363,20,3.6364853293541715,3.6376226145420696
9363,21,3.626588526270833,3.6224383394488133
9363,22,3.630948242580922,3.6271328818278805
9363,23,3.6289863498408286,3.6305389100314067
9363,24,3.625308743637831,3.628526467371282
9363,25,3.6284130152112044,3.6279785726981526
9363,26,3.6328057262811706,3.633318753135477
9363,27,3.6183129758503414,3.622004059298806
9363,28,3.6382479161759425,3.634107629356128
9363,29,3.6363805844925867,3.619372848429534
9363,30,3.6262272515763816,3.6323433780395105
9363,31,3.6214758684977726,3.6291087252979044
9363,32,3.6237920640029797,3.626505094137216
9363,33,3.628530901874432,3.6201337941019376
9363,34,3.623504462714515,3.634213823416633
9363,35,3.631108776056629,3.636520751464874
9363,36,3.6318207494673347,3.630103576018905
9363,37,3.623602521169717,3.6330048057562614
9363,38,3.6278030689724465,3.628890300347302
9363,39,3.6285046011496602,3.61834161226929
9363,40,3.6251482231193886,3.638753568662544
9363,41,3.6331375371229355,3.6252016624943613
9363,42,3.6223151964504927,3.6314310725939536
9363,43,3.631216972692182,3.629308839611268
9363,44,3.6252875616353366,3.617319147168913
9363,45,3.629081006786493,3.6281371533265916
9363,46,3.6185133114045955,3.6271317295646095
9363,47,3.6235144429789594,3.630058146777723
9363,48,3.6279851859383,3.6271900944309765
9363,49,3.6122799754153414,3.6244477752562534
9363,50,3.626724348094211,3.627310752563648
9363,51,3.624925142779647,3.6252929645917513
9363,52,3.6289175347316056,3.624569454464249
9363,53,3.6321238779806726,3.6277706806969228
9363,54,3.6268944678729063,3.6331003631350396
9363,55,3.625155397950449,3.624044049752434
9363,56,3.631574591102969,3.632909542994305
9363,57,3.6286942853982933,3.626657142361029
9363,58,3.625291494021938,3.6272927461852533
9363,59,3.631201056889801,3.6346537866708184
9363,60,3.630712655688602,3.634885186109636
9363,61,3.6257606894944687,3.6259112317247317
9363,62,3.6301120223225474,3.6327149958602636
9363,63,3.6198753249916087,3.62564634575716
9363,64,3.6238992561681695,3.6140892238579756
9363,65,3.6313937148839694,3.6303316391354072
9363,66,3.6258378985830455,3.620166064143386
9363,67,3.6165019407490195,3.6271899626915904
9363,68,3.634939379555276,3.6179757925584934
9363,69,3.632622007036074,3.6337144125929663
9363,70,3.6180437471012836,3.6297363132381966
9363,71,3.619063514636209,3.6227846401412482
9363,72,3.6224993050394025,3.6346537866708184
9363,73,3.6338161021163065,3.614598127242679
9363,74,3.622955344610977,3.636039949430119
9363,75,3.6319235619477332,3.6334772324648243
9363,76,3.6223722145849213,3.6230415235354503
9363,77,3.6255769703162373,3.6246849702025514
9363,78,3.6271403907587745,3.6247599502848398
9363,79,3.620282618740411,3.634893604815115
9363,80,3.6257673423453154,3.6277149533300967
9363,81,3.6279065523028713,3.6255841305834635
9363,82,3.632643589909699,3.616203481896047
9363,83,3.6350271475223526,3.6293001069126487
9363,84,3.6295053123517267,3.623664656957157
9363,85,3.623984658925183,3.6288003172545955
9363,86,3.6379671919988086,3.6297417065907074
9363,87,3.6298810762884943,3.623284740636016
9363,88,3.616222126758956,3.6291052916664386
9363,89,3.626992987932773,3.6247584958240684
9363,90,3.6268718673069817,3.6251985363622956
9363,91,3.6192481858582872,3.6282185299864147
9363,92,3.6289737704265193,3.6260810316059975
9363,93,3.627292822646417,3.6332039725964824
9363,94,3.6371429565142455,3.6220349028750523
9363,95,3.6262439832986284,3.6349649976359
9363,96,3.6261995572893544,3.624337499515618
9363,97,3.636233894444682,3.6258702025490197
9363,98,3.6218650347144368,3.61834161226929
9363,99,3.6277702908865392,3.633539717303217
9697,0,3.492443333419019,3.4974878973201236
9697,1,3.4798514085312764,3.4881266016728465
9697,2,3.493767003432869,3.488140259351306
9697,3,3.4977266985413142,3.4928153393099657
9697,4,3.4999531592734705,3.4888220056388084
9697,5,3.494293828161131,3.491125567217394
9697,6,3.4899961982707866,3.488801846908692
9697,7,3.484257621415442,3.5006538208821163
9697,8,3.4941288266950665,3.498304219847255
9697,9,3.494570885766549,3.4875845061884805
9697,10,3.4864693118934134,3.493169913749555
9697,11,3.4926337736256294,3.4941158706951705
9697,12,3.4939272535831707,3.4969627768634632
9697,13,3.490688309500346,3.498242961800889
9697,14,3.495405838286212,3.4939350042679607
9697,15,3.489992020778046,3.492754650785018
9697,16,3.5022492430390777,3.487095135296894
9697,17,3.488292442261948,3.4912186381671133
9697,18,3.4914434330027575,3.484417789541874
9697,19,3.4952310877609154,3.4965309518995773
9697,20,3.4947989823182195,3.4871812678141842
9697,21,3.4896582720488887,3.48946714633299
9697,22,3.494633973976783,3.492935919656571
9697,23,3.4943215995358687,3.495544208017425
9697,24,3.4971015962174374,3.490348886705914
9697,25,3.487262986997411,3.499615261847655
9697,26,3.4874999460133562,3.485112082203698
9697,27,3.484125459798141,3.4936833766954303
9697,28,3.494129385154101,3.4846893721171033
9697,29,3.4924390442993314,3.494194086437389
9697,30,3.4883616076483186,3.488735976330355
9697,31,3.4968438874465746,3.491321168910768
9697,32,3.4893900048404487,3.5091018351250884
9697,33,3.485005197297119,3.489888796561971
9697,34,3.486681736490197,3.4941647560910303
9697,35,3.510153202929082,3.4813124537180262
9697,36,3.4970911024956766,3.4979469920749535
9697,37,3.4888110020221434,3.493565331403023
9697,38,3.4944901979709595,3.4948356429717977
9697,39,3.4937903612104644,3.4851452174617505
9697,40,3.4909979857012017,3.4887852775791353
9697,41,3.492371806722137,3.4939205439753347
9697,42,3.4930668207310744,3.496521078379515
9697,43,3.4855847939687137,3.480352344934687
9697,44,3.4897749470905515,3.4910068194158366
9697,45,3.4906752995806003,3.492183245850666
9697,46,3.495733897945029,3.49435211740387
9697,47,3.499082293172703,3.4877351578700155
9697,48,3.492190039567376,3.497448629756149
9697,49,3.492753543648293,3.48952383509607
9697,50,3.488955929691719,3.4929767121202824
9697,51,3.491597726327777,3.5020937085999884
9697,52,3.4913654680362334,3.490708241646777
9697,53,3.4896552877290676,3.4944808241136314
9697,54,3.4942506310505665,3.4866555343238748
9697,55,3.4879558880610544,3.4968474640093703
9697,56,3.489477012282088,3.488998131648429
9697,57,3.492527112111292,3.4920791886700684
9697,58,3.4910791284343388,3.4908810506344947
9697,59,3.4964730455518387,3.4939258832993096
9697,60,3.4782277757346005,3.4869309824121464
9697,61,3.499489484122201,3.4844956085702354
9697,62,3.49404603434822,3.485593588411219
9697,63,3.490123169142308,3.4921362714594637
9697,64,3.489276703297254,3.4901957304369224
9697,65,3.4933375330018652,3.4967241254310415
9697,66,3.48229097277515,3.4927933766048707
9697,67,3.489978098284507,3.4864519494839814
9697,68,3.487003567374043,3.49064101469281
9697,69,3.4901045336529806,3.5012254751897594
9697,70,3.4849109232028472,3.48946714633299
9697,71,3.4875807106736287,3.499429605157237
9697,72,3.480507711892446,3.493349618278474
9697,73,3.4848011126891105,3.492109944878769
9697,74,3.4888524221190904,3.484563283399623
9697,75,3.4809332566915274,3.490109878033935
9697,76,3.4826050991429107,3.491223894860414
9697,77,3.494462854576899,3.4897156776592264
9697,78,3.489303351453132,3.489904542126588
9697,79,3.4937025643667403,3.4895078319528268
9697,80,3.491052717750608,3.490521937273127
9697,81,3.497536217924827,3.5034692942016226
9697,82,3.497444979363103,3.4895517422241857
9697,83,3.488977752623261,3.4928798920112265
9697,84,3.488988997666528,3.4950727443058014
9697,85,3.497434235113624,3.4911329458413936
9697,86,3.4981903930546094,3.4890531520758516
9697,87,3.4858875385410486,3.497598035340079
9697,88,3.489641825467788,3.489630069609658
9697,89,3.487624169610605,3.4909147733140906
9697,90,3.483173580226565,3.494779936535858
9697,91,3.492216528009354,3.4857122110204313
9697,92,3.497388802793417,3.4948324636124273
9697,93,3.495575232198958,3.492928054172491
9697,94,3.481657195735794,3.485839412619976
9697,95,3.482874021616829,3.4978245980712335
9697,96,3.487629572519359,3.4991908404708507
9697,97,3.484362160652155,3.493303340831721
9697,98,3.4901879483770717,3.4908500413479433
9697,99,3.496691188212401,3.4927836735174442
10031,0,3.3549811067989004,3.3576995106148284
10031,1,3.353384837528337,3.3515865245767382
10031,2,3.3539565454612723,3.3562725121139505
10031,3,3.3563687306017385,3.3507701095288835
10031,4,3.360803299493699,3.3530847711325626
10031,5,3.353060971032483,3.3570997994771634
10031,6,3.355238248450326,3.3558713758382357
10031,7,3.3485779452389477,3.3506819775077683
10031,8,3.354298061378733,3.3566821801080358
10031,9,3.3531668499594054,3.3486897853674007
10031,10,3.351174916808487,3.3510159965829605
10031,11,3.3488744818244975,3.352068299561367
10031,12,3.348336083144005,3.3574436011597353
10031,13,3.35432966846905,3.35306859753718
10031,14,3.3454245693904663,3.3491040445439113
10031,15,3.3550568166658117,3.353610844466937
10031,16,3.360428390833568,3.357973469225614
10031,17,3.3541079822611493,3.354241871840317
10031,18,3.3528788078096383,3.3576236328241325
10031,19,3.357935074163712,3.35681419890445
10031,20,3.3608020343251077,3.3538269483458136
10031,21,3.356706564067004,3.3569456796570933
10031,22,3.350084451004024,3.356722055958397
10031,23,3.3551961887525468,3.3563832949394543
10031,24,3.3603198794121196,3.3593769735726795
10031,25,3.3520045034931356,3.363193437972431
10031,26,3.3565483363266924,3.3530847711325626
10031,27,3.360893015291107,3.352345459142228
10031,28,3.3455394820420827,3.350382767877559
10031,29,3.351383485670851,3.3479721117152006
10031,30,3.3543401114690377,3.3496856802791095
10031,31,3.348535546449215,3.3470810953072054
10031,32,3.3604934755554803,3.346210081276511
10031,33,3.3515713001517855,3.3569456796570933
10031,34,3.351893544240172,3.3563680087765446
10031,35,3.3504515912391346,3.3558266847569347
10031,36,3.351733646610577,3.3512758756133842
10031,37,3.357733959951551,3.344301727432938
10031,38,3.358606048044918,3.3494600309958744
10031,39,3.3471582284641914,3.356783999971507
10031,40,3.362524636631558,3.3480131121732097
10031,41,3.3591259901976365,3.3494979421928974
10031,42,3.3541457378366717,3.347946800127385
10031,43,3.350896024786567,3.3513452343863603
10031,44,3.359965121371039,3.352862858120093
10031,45,3.354018813953959,3.3501105749190057
10031,46,3.35528010443854,3.3522008278481024
10031,47,3.354680565118478,3.354281460345655
10031,48,3.3507726035548417,3.346205635183092
10031,49,3.348338008430612,3.356796737955022
10031,50,3.3461515133972295,3.3634005134105553
10031,51,3.3465278907775886,3.3524065725750205
10031,52,3.3486649310594063,3.352892477474667
10031,53,3.3617238454040534,3.362597800409837
10031,54,3.3532678759149044,3.3484041327296756
10031,55,3.35770398698167,3.351158160072074
10031,56,3.352749681345399,3.358166515965834
10031,57,3.3590070789516844,3.3552068291102497
10031,58,3.352854710655505,3.3576130525015278
10031,59,3.3457736599413876,3.35196199271834
10031,60,3.3509066660797733,3.354868497462741
10031,61,3.350064417698526,3.3524422050370424
10031,62,3.353076013873113,3.3598747419458457
10031,63,3.3551366687842425,3.353339393999196
10031,64,3.3412203693249602,3.349774892664869
10031,65,3.35579610260122,3.361932969371823
10031,66,3.3637984861196437,3.34958917161624
10031,67,3.3487260609568854,3.3591285778633524
10031,68,3.357667412743909,3.3498902163623363
10031,69,3.3522763996967604,3.3489511982764153
10031,70,3.351146077461159,3.348152985260317
10031,71,3.3427565831190327,3.355331662470903
10031,72,3.3547752920812406,3.35059568850642
10031,73,3.3561031258093887,3.3464011653884946
10031,74,3.3547804273442305,3.3563991051108806
10031,75,3.3525921099214,3.3547801001883286
10031,76,3.355563811002327,3.356783999971507
10031,77,3.3567349895966965,3.350398731072562
10031,78,3.344348942395355,3.361155901379817
10031,79,3.3504667389382874,3.3574624838930123
10031,80,3.350731183363485,3.351571926162735
10031,81,3.344099175235531,3.3498145739587306
10031,82,3.351426923518308,3.348724572211324
10031,83,3.3548285290150632,3.348928948064457
10031,84,3.352401701391866,3.348669878964263
10031,85,3.352956418095602,3.357831801339654
10031,86,3.3467305020646667,3.3517684218036443
10031,87,3.3496310125717006,3.3565146845369553
